school_id,latitude,longitude
94,9.27163,-82.28772
95,9.28129,-82.26763
96,9.15,-82.18333
97,9.18339,-82.18807
98,9.19344,-82.22679
99,9.42334,-82.32114
100,9.23787,-82.28636
101,9.31606,-82.1565
102,9.12788,-82.39666
104,9.15515,-82.31791
105,9.16371,-82.34268
107,9.17396,-82.30815
108,9.16559,-82.2966
109,9.16667,-82.21667
115,9.423635,-82.472048
116,9.13737,-82.376
117,9.14395,-82.35776
126,9.23732,-82.26382
128,9.39488,-82.27139
130,9.20137,-82.27592
141,9.21743,-82.40834
142,9.24342,-82.46306
154,9.35,-82.2
155,9.3,-82.1
172,9.14124,-82.12696
173,9.33062,-82.2203
174,9.1913,-82.15061
175,9.15037,-82.05546
176,9.17471,-82.08041
177,9.1913,-82.15061
232,9.29953,-82.54478
233,8.927515,-82.122546
234,9.2897,-82.57493
235,9.475936,-82.509403
236,9.475936,-82.509403
238,9.21012,-82.36081
239,9.31295,-82.60246
241,9.09646,-82.52794
242,9.1187,-82.3003
243,9.43287,-82.68948
244,9.41745,-82.65419
245,9.36398,-82.47433
247,9.36667,-82.55
248,9.38488,-82.43975
249,9.42092,-82.57424
250,9.467843,-82.539615
251,9.33333,-82.53333
255,9.36359,-82.48371
257,9.37001,-82.53583
258,9.38661,-82.56507
259,9.35549,-82.59106
261,9.3,-82.53333
262,9.404936,-82.501341
264,9.475936,-82.509403
265,9.475936,-82.509403
266,9.47231,-82.48124
267,9.334241,-82.483883
268,9.60821,-82.83941
269,9.35166,-82.4378
273,9.36809,-82.51684
274,9.413514,-82.479881
275,9.475936,-82.509403
276,9.404936,-82.501341
277,9.42092,-82.57424
281,9.3,-82.4
283,9.2408,-82.40347
284,9.34172,-82.45076
285,9.0841,-82.48013
286,9.20488,-82.38476
287,8.91667,-82.18333
288,9.404936,-82.501341
289,9.24437,-82.37877
296,9.0977,-82.39211
297,9.24437,-82.37877
298,9.24381,-82.38944
299,9.25575,-82.41624
300,9.28078,-82.41133
301,9.24875,-82.40548
302,9.21012,-82.36081
303,9.21012,-82.36081
305,9.35166,-82.4378
307,9.404936,-82.501341
308,9.32168,-82.45459
309,9.2931,-82.45908
310,9.35166,-82.4378
312,9.5716,-82.88028
313,9.52757,-82.73344
314,9.51647,-82.59296
315,9.55152,-82.77092
316,9.54081,-82.58858
317,9.475936,-82.509403
320,9.49583,-82.70261
321,9.404936,-82.501341
322,9.52045,-82.70618
325,9.475936,-82.509403
326,9.51667,-82.7
328,9.28191,-82.50815
339,9.404936,-82.501341
342,9.56667,-82.75
343,9.525459,-82.714782
344,9.51737,-82.74546
345,9.51098,-82.80599
346,9.56667,-82.75
347,9.5716,-82.88028
349,9.43287,-82.68948
350,8.927515,-82.122546
352,9.43287,-82.68948
353,9.43561,-82.6559
354,9.46498,-82.54475
355,9.43287,-82.68948
362,9.21012,-82.36081
366,9.43333,-82.51667
367,9.22963,-82.50295
369,9.2316,-82.48704
374,9.52745,-82.71801
375,9.23787,-82.28636
384,9.01128,-82.2714
393,8.92046,-82.1806
395,8.93743,-82.13059
396,8.91667,-82.18333
403,8.945618,-82.115374
406,8.98677,-82.14181
407,8.97805,-82.21438
420,8.98677,-82.14181
449,9.14695,-82.39847
463,9.367547,-82.66515
464,9.15,-82.3
465,8.99482,-82.24147
467,9.38488,-82.43975
468,9.01793,-82.28231
471,9.38488,-82.43975
474,9.13818,-82.34239
476,9.03631,-82.24952
478,9.1187,-82.3003
479,9.04298,-82.28177
498,9.26365,-82.43354
523,9.12196,-82.29779
1888,9.26365,-82.43354
5318,8.98432,-82.48796
5319,8.93559,-82.38331
5320,9.404936,-82.501341
5323,9.404936,-82.501341
5324,9.404936,-82.501341
5326,8.927515,-82.122546
5561,9.28764,-82.43673
5563,9.16374,-82.31267
5564,9.475936,-82.509403
5776,9.467843,-82.539615
5778,9.340267,-82.242693
5780,9.339372,-82.242677
5783,9.439643,-82.520131
5784,9.293282,-82.394127
5849,9.27146,-82.50227
5850,8.39012,-81.69884
5860,9.19208,-82.18964
5864,9.11759,-82.35352
5868,9.23519,-82.41227
5869,9.31667,-82.55
5870,9.45364,-82.47252
5874,9.33799,-82.55075
5975,9.467843,-82.539615
6349,9.18056,-82.1534
6350,9.33534,-82.17501
6351,9.18476,-82.38437
6352,9.55026,-82.75033
6764,9.42246,-82.4749
6783,9.55359,-82.75463
6895,9.290029,-82.404404
6896,9.467843,-82.539615
558,8.247177,-80.53996
560,8.239158,-80.553799
561,8.16667,-80.61667
562,8.64349,-80.33898
563,8.27527,-80.70128
565,8.27088,-80.64176
566,8.72207,-80.22276
567,8.31044,-80.68461
568,8.38333,-80.16667
569,8.3,-80.61667
570,8.55902,-80.30448
576,8.372987,-80.262637
579,8.21054,-80.63837
582,8.63333,-80.4
583,8.170053,-80.635977
584,8.23884,-80.57925
585,8.504585,-80.353276
586,8.372987,-80.262637
594,8.37057,-80.25497
595,8.393565,-80.264853
607,8.695062,-80.222863
608,8.46329,-80.26028
609,8.6,-80.45
610,8.56827,-80.52567
611,8.33333,-80.55
612,8.54703,-80.16756
613,8.54703,-80.16756
614,8.55,-80.11667
615,8.16667,-80.61667
619,8.38671,-80.20231
620,8.61667,-80.46667
621,8.43333,-80.06667
622,8.48014,-80.15426
624,8.16667,-80.61667
625,8.593725,-80.175062
630,8.372987,-80.262637
632,8.63333,-80.4
634,8.46667,-80.28333
636,8.372987,-80.262637
637,8.6,-80.45
638,8.39898,-80.15731
645,8.38333,-80.11667
646,8.40302,-80.08262
647,8.76667,-80.45
648,8.62359,-80.57353
649,8.56667,-80.11667
650,8.42359,-80.06795
651,8.593725,-80.175062
652,8.6,-80.45
654,8.63333,-80.43333
661,8.39898,-80.15731
662,8.61667,-80.4
663,8.16667,-80.61667
664,8.54343,-80.19769
665,8.39898,-80.15731
670,8.49307,-80.18298
671,8.56667,-80.48333
672,8.5,-80.16667
673,8.40651,-80.43609
675,8.55083,-80.44082
684,8.258615,-80.549701
685,8.54332,-80.46633
686,8.6,-80.5
687,8.592131,-80.444773
688,8.56667,-80.41667
689,8.58333,-80.5
690,8.62359,-80.57353
691,8.5947,-80.66788
692,8.73333,-80.66667
693,8.87706,-80.17369
695,8.6,-80.45
696,8.59455,-80.55878
697,8.6,-80.45
698,8.55,-80.21667
699,8.58899,-80.63792
705,8.58333,-80.7
706,8.612951,-80.117843
707,8.46667,-80.28333
708,8.6,-80.61667
709,8.5828,-80.60796
710,8.510097,-80.359672
712,8.64363,-80.58914
713,8.54982,-80.50142
714,8.57644,-80.51397
715,8.56884,-80.31917
717,8.59292,-80.54304
719,8.61379,-80.65148
720,8.81667,-80.51667
721,8.43333,-80.08333
722,8.76242,-80.51034
723,8.71667,-80.18333
724,8.66085,-80.38998
725,8.16667,-80.61667
727,8.5,-80.2
728,8.6,-80.11667
729,8.66447,-80.46503
731,8.7,-80.3
732,8.63183,-80.41433
735,8.49307,-80.18298
736,8.43333,-80.06667
737,8.66667,-80.63333
738,8.83333,-80.48333
739,8.41516,-80.34118
740,8.85413,-80.49338
741,8.71927,-80.45713
742,8.510774,-80.355013
743,8.62093,-80.5193
744,8.48333,-80.51667
745,8.62182,-80.54819
746,8.40302,-80.08262
750,8.63333,-80.56667
751,8.58333,-80.53333
752,8.46667,-80.36667
753,8.64183,-80.49325
754,8.66667,-80.55
756,8.335261,-80.519514
760,8.48333,-80.53333
761,8.31978,-80.64854
767,8.76667,-80.45
769,8.29044,-80.59751
770,8.23333,-80.61667
773,8.41187,-80.53404
776,8.45,-80.58333
777,8.6,-80.13333
778,8.51969,-80.58405
779,8.58333,-80.61667
781,8.16667,-80.61667
782,8.16667,-80.61667
783,8.55,-80.58333
784,8.51667,-80.7
787,8.46702,-80.75089
788,8.46702,-80.75089
789,8.34542,-80.64012
790,8.372987,-80.262637
795,8.39898,-80.15731
799,8.39898,-80.15731
800,8.48333,-80.7
804,8.55,-80.7
805,8.56294,-80.69695
806,8.6,-80.73333
807,8.16667,-80.61667
808,8.55,-80.71667
809,8.6,-80.75
810,8.235113,-80.535377
811,8.57694,-80.673
812,8.49051,-80.72607
813,8.38937,-80.63546
814,8.44893,-80.62339
815,8.56294,-80.69695
820,8.6,-80.45
821,8.399718,-80.261383
842,8.57591,-80.272413
843,8.372987,-80.262637
847,8.519518,-80.361212
849,8.53333,-80.36667
853,8.54235,-80.4355
854,8.521857,-80.358887
855,8.49151,-80.44866
857,8.39898,-80.15731
859,8.6,-80.41667
860,8.16667,-80.61667
864,8.603829,-80.124641
865,8.3,-80.55
867,8.69497,-80.19547
868,8.69122,-80.11136
869,8.64215,-80.2109
870,8.64805,-80.16979
871,8.83333,-80.48333
874,8.56667,-80.16667
876,8.8551,-80.25975
883,8.69521,-80.22607
884,8.695062,-80.222863
885,8.63404,-80.20533
888,8.68998,-80.14723
889,8.40899,-80.33167
893,8.76667,-80.45
894,8.48333,-80.65
895,8.41516,-80.34118
897,8.56667,-80.43333
898,8.521762,-80.358605
899,8.521541,-80.359448
900,8.58333,-80.25
901,8.9525,-80.19139
902,8.66774,-80.24275
903,8.55902,-80.30448
904,8.46702,-80.75089
905,8.6,-80.26667
906,8.63333,-80.25
915,8.235811,-80.534201
916,8.55167,-80.32749
917,8.52966,-80.32101
918,8.55551,-80.25
919,8.59065,-80.31199
920,8.57234,-80.2985
921,8.372987,-80.262637
923,8.57268,-80.27771
928,8.45317,-80.45
929,8.58333,-80.65
930,8.39898,-80.15731
931,8.519478,-80.361673
932,8.39898,-80.15731
934,8.9,-80.16667
935,8.5828,-80.60796
936,8.48333,-80.51667
938,8.8,-80.18333
939,8.95194,-80.23139
943,8.6,-80.11667
944,8.38671,-80.20231
945,8.593725,-80.175062
946,8.61379,-80.65148
947,8.88333,-80.23333
950,8.593725,-80.175062
951,8.55551,-80.25
952,8.16667,-80.61667
953,8.48795,-80.09822
954,8.889726,-80.337028
955,8.88809,-80.21893
956,8.68333,-80.41667
957,8.6,-80.11667
958,8.692084,-80.14675
962,8.7344,-80.31248
963,8.593725,-80.175062
964,8.39898,-80.15731
965,8.5,-80.35
966,8.83957,-80.36022
967,8.53333,-80.43333
968,8.83437,-80.30226
969,8.593725,-80.175062
970,8.53333,-80.43333
971,8.78596,-80.36808
972,8.71667,-80.25
973,8.81984,-80.34803
974,8.401789,-80.266058
975,8.65724,-80.27324
977,8.58899,-80.63792
978,8.593725,-80.175062
979,8.76479,-80.26719
980,8.81927,-80.37449
981,8.81927,-80.37449
982,8.81927,-80.37449
983,8.83333,-80.48333
984,8.83905,-80.3446
985,8.73156,-80.27104
986,8.56667,-80.43333
987,8.235113,-80.535377
989,8.8551,-80.25975
990,8.68229,-80.28244
991,8.66233,-80.29373
992,8.69032,-80.34148
993,8.61032,-80.39235
994,8.53333,-80.43333
995,8.40651,-80.43609
996,8.58333,-80.36667
997,8.78593,-80.33906
998,8.61379,-80.65148
999,9.01667,-80.2
1000,8.43333,-80.16667
1001,8.65421,-80.38465
1004,8.38671,-80.20231
1006,8.71372,-80.25312
1008,8.593725,-80.175062
1011,8.7,-80.38333
1013,8.85465,-80.38853
1014,8.57065,-80.39383
1015,8.52966,-80.32101
1016,8.6,-80.45
4838,8.695062,-80.222863
4933,8.81927,-80.37449
5056,8.75852,-80.44812
5245,8.55,-80.21667
5428,8.54533,-80.35384
5569,8.55119,-80.22623
5768,8.695062,-80.222863
5789,8.260061,-80.538884
5790,8.41667,-80.35
5791,8.242121,-80.550312
5872,8.258615,-80.549701
5878,8.63864,-80.52199
5978,8.667027,-80.201039
6356,8.48333,-80.26667
6811,9.0,-80.18333
6845,8.5,-80.2
7133,8.260061,-80.538884
7135,8.242121,-80.550312
7136,8.244511,-80.529041
7141,8.242121,-80.550312
674,8.78397,-80.61979
682,9.56677,-79.63483
730,8.94061,-80.53264
1018,9.363551,-79.905833
1020,9.363551,-79.905833
1021,9.363551,-79.905833
1022,9.3641,-79.896419
1026,9.02579,-80.07702
1046,9.363551,-79.905833
1058,9.24994,-79.71462
1059,9.06667,-80.16667
1066,9.25315,-79.66888
1067,9.2831,-79.71352
1069,9.20956,-79.70766
1070,9.06667,-80.16667
1071,9.30089,-79.68271
1072,9.25,-79.7
1073,9.363551,-79.905833
1075,9.24917,-79.69278
1076,9.23077,-79.63123
1079,9.33671,-79.84065
1080,9.25,-79.63333
1083,9.34528,-79.79389
1085,8.9741,-79.9908
1086,9.16667,-80.1
1087,9.0,-80.05
1088,9.20389,-80.13361
1095,9.26899,-79.70169
1099,9.1,-80.25
1101,9.29167,-79.76889
1106,9.28473,-79.74568
1108,9.26333,-79.81556
1110,9.363551,-79.905833
1111,9.27482,-79.7232
1112,9.40417,-79.78528
1117,9.35,-79.73333
1119,9.38695,-79.78159
1123,9.33778,-79.78
1129,9.38695,-79.78159
1130,9.40472,-79.5575
1133,9.33611,-79.6025
1136,9.35921,-79.56862
1138,9.16357,-80.06682
1139,9.35921,-79.56862
1140,9.14444,-79.96028
1141,9.38556,-79.61139
1151,9.24472,-79.60861
1152,9.22333,-79.66194
1154,9.2,-79.7
1155,9.35,-79.73333
1156,9.18391,-79.66535
1157,9.139441,-80.117161
1158,9.01351,-80.07315
1159,8.650477,-80.712525
1160,9.36889,-79.79583
1161,9.01097,-80.15751
1162,9.2,-80.03333
1163,9.17739,-80.01751
1164,9.09079,-80.07317
1165,9.01097,-80.15751
1167,9.07842,-80.08316
1168,9.12526,-80.05009
1169,9.2,-79.7
1170,9.13333,-80.1
1171,9.03298,-80.1472
1172,9.01097,-80.15751
1173,9.01506,-80.11995
1175,9.24917,-79.69278
1176,9.01097,-80.15751
1177,8.97139,-80.12361
1178,9.1,-80.2
1179,9.45717,-79.7337
1180,9.29256,-79.80297
1181,8.98889,-80.12954
1182,9.2831,-79.71352
1183,9.3046,-79.63018
1184,9.47482,-79.72123
1191,9.18472,-80.0875
1192,9.310859,-79.994201
1193,9.23944,-79.65917
1194,9.19841,-80.13186
1195,9.28473,-79.74568
1197,9.24917,-79.69278
1198,9.20194,-80.12972
1199,9.348728,-79.809199
1201,9.29256,-79.80297
1202,9.24917,-79.69278
1203,9.35111,-79.83249
1204,9.28219,-79.73226
1205,9.37639,-79.79111
1206,9.10877,-80.32737
1207,9.47482,-79.72123
1211,9.25,-79.63333
1212,9.36889,-79.79583
1213,8.99306,-80.21528
1214,9.25,-79.81667
1215,9.08679,-80.3804
1217,8.88333,-80.86667
1219,9.37639,-79.79111
1221,9.3046,-79.63018
1222,9.37639,-79.79111
1225,9.35,-79.6
1227,9.34222,-79.80111
1229,9.0754,-80.57177
1231,8.91667,-80.31667
1233,9.24917,-79.69278
1234,9.27306,-79.775
1235,8.91667,-80.31667
1236,9.01097,-80.15751
1239,9.06667,-80.16667
1241,9.23944,-79.65917
1242,9.53922,-79.1957
1243,8.99582,-80.39505
1244,8.95,-80.38333
1245,9.01528,-80.30178
1246,8.96514,-80.27156
1247,9.29256,-79.80297
1248,9.3046,-79.63018
1249,9.12105,-80.23047
1251,9.17521,-80.12656
1253,9.06667,-80.16667
1254,9.08677,-80.19637
1255,9.32603,-79.89028
1256,9.15,-80.2
1259,9.05,-80.56667
1260,9.27306,-79.775
1261,9.24917,-79.69278
1265,8.811494,-80.549751
1267,9.1051,-80.46982
1268,9.27472,-79.69528
1273,9.08509,-80.04649
1274,9.37639,-79.79111
1275,9.37639,-79.79111
1276,9.56256,-79.56131
1277,9.6,-79.58333
1279,9.357501,-79.893467
1280,9.6,-79.63333
1281,9.59623,-79.55295
1283,9.44306,-79.75583
1285,9.20658,-79.68089
1287,9.57544,-79.33573
1292,9.5662,-79.29185
1297,9.350566,-79.798721
5432,9.08509,-80.04649
5433,9.05,-80.56667
5500,9.23333,-79.63333
5570,9.08509,-80.04649
5637,9.121292,-80.078579
5795,9.359875,-79.900361
5796,9.357708,-79.89998
5800,9.357708,-79.89998
5802,9.324559,-79.89116
5804,9.341242,-79.895063
5805,9.339448,-79.891702
5985,9.357708,-79.89998
6808,9.290919,-79.772601
6810,9.18563,-80.15131
6859,9.08509,-80.04649
6860,9.27482,-79.7232
7236,9.363551,-79.905833
7243,9.3641,-79.896419
7246,9.339448,-79.891702
15004,9.08509,-80.04649
15614,9.01097,-80.15751
1298,8.38753,-82.57273
1299,8.4,-82.55
1301,8.35858,-82.62874
1306,8.45,-82.38333
1307,8.5,-82.43333
1308,8.779615,-82.647378
1310,8.3499,-82.72013
1315,8.43011,-82.58997
1316,8.42577,-82.55212
1318,8.42973,-82.57294
1319,8.33277,-82.56935
1322,8.36099,-82.57367
1324,8.34654,-82.60589
1325,8.374767,-82.526676
1327,8.36119,-82.50791
1328,8.44379,-82.64554
1329,8.38959,-82.65058
1330,8.52271,-82.19997
1332,8.33419,-82.81003
1335,8.5503,-82.47555
1336,8.50071,-82.28467
1339,8.4133,-82.92689
1340,8.35,-82.85
1346,8.39424,-82.95117
1347,8.39312,-82.89108
1348,8.34918,-82.88451
1386,8.45,-82.38333
1387,8.69365,-82.86183
1390,8.37416,-82.82323
1391,8.34541,-82.8908
1392,8.29018,-82.9614
1395,8.4107,-82.87405
1397,8.3258,-82.77907
1398,8.26922,-82.89366
1399,8.42919,-82.88905
1400,8.42864,-82.87293
1401,8.3543,-82.80246
1402,8.29987,-82.87196
1403,8.36255,-82.93603
1404,8.38333,-82.86667
1407,8.58881,-82.62253
1409,8.65,-82.73333
1410,8.39848,-82.87119
1411,8.39848,-82.87119
1412,8.42891,-82.89726
1413,8.274585,-82.859263
1414,8.31417,-82.88106
1415,8.279745,-82.857529
1416,8.280419,-82.857715
1417,8.33333,-82.88333
1418,8.28333,-82.86667
1419,8.779615,-82.647378
1420,8.30098,-82.85344
1421,8.27417,-82.87252
1422,8.34956,-82.82151
1424,8.60059,-82.63539
1425,8.35005,-82.84892
1426,8.37645,-82.83356
1427,8.37273,-82.69357
1428,8.28836,-82.85647
1429,8.08333,-82.88333
1430,8.85,-82.56667
1431,8.6,-82.48333
1432,8.59712,-82.23172
1434,8.28333,-82.86667
1435,8.38333,-82.86667
1436,8.37387,-82.76071
1437,8.4,-82.8
1438,8.50829,-82.83323
1439,8.41011,-82.80933
1441,8.56516,-82.82214
1450,8.35629,-82.79468
1453,8.43453,-82.86435
1454,8.36725,-82.77959
1455,8.435959,-82.499904
1456,8.45,-82.83333
1458,8.56516,-82.82214
1459,8.46574,-82.84011
1460,8.51872,-82.53712
1461,8.38499,-82.81323
1463,8.42004,-82.82712
1465,8.32458,-82.8157
1466,8.39124,-82.9026
1476,8.5532,-82.59489
1480,8.55054,-82.57667
1481,8.48235,-82.5411
1482,8.51872,-82.53712
1483,8.54092,-82.54433
1485,8.54614,-82.6256
1486,8.70683,-82.60327
1487,8.60531,-82.53791
1489,8.62725,-82.54393
1490,8.36067,-82.1203
1491,8.57466,-82.5373
1492,8.58733,-82.58356
1493,8.56835,-82.57272
1494,8.31139,-81.5804
1497,8.65395,-82.56265
1498,8.66271,-82.59078
1499,8.50054,-82.58869
1500,8.46796,-82.59373
1504,8.39424,-82.95117
1505,8.46771,-82.58027
1506,8.46667,-82.55
1508,8.80507,-82.47431
1509,8.62002,-82.4238
1510,8.74951,-82.41815
1512,8.8,-82.41667
1513,8.79986,-82.42238
1516,8.445601,-82.43037
1525,8.75405,-82.40143
1527,8.76715,-82.44724
1528,8.30098,-82.85344
1529,8.56667,-82.41667
1531,8.51667,-82.66667
1534,8.75,-82.43333
1535,8.72422,-82.46583
1537,8.73401,-82.45887
1538,8.5,-82.71667
1539,8.57159,-82.61742
1540,8.59905,-82.60534
1541,8.521676,-82.618604
1545,8.407896,-82.408717
1547,8.54614,-82.6256
1548,8.58881,-82.62253
1549,8.52143,-82.63638
1557,8.56667,-82.61667
1558,8.779615,-82.647378
1559,8.51625,-82.61146
1560,8.59037,-82.63691
1561,8.22919,-81.83278
1562,8.63333,-82.6
1563,8.60059,-82.63539
1564,8.48361,-82.81641
1565,8.45877,-82.79663
1566,8.48333,-82.8
1567,8.50863,-82.81531
1568,8.52993,-82.74672
1569,8.60059,-82.63539
1578,8.48333,-82.78333
1579,8.53907,-82.73145
1580,8.56125,-82.78503
1581,8.30098,-82.85344
1582,8.45473,-82.48435
1583,8.299911,-82.531205
1584,8.51667,-82.61667
1585,8.618078,-82.668475
1592,8.15,-81.71667
1597,8.85027,-82.59242
1598,8.2,-81.56667
1599,8.54756,-82.72417
1600,8.67698,-82.42379
1603,8.56667,-82.73333
1604,8.26268,-81.57741
1605,8.5532,-82.59489
1606,8.5,-82.66667
1607,8.5,-82.41667
1612,8.51667,-82.66667
1613,8.5,-82.66667
1614,8.53333,-82.68333
1615,8.6,-82.73333
1619,8.4,-82.8
1620,8.63374,-82.72862
1621,8.66654,-82.70399
1622,8.51667,-82.7
1624,8.51667,-82.7
1625,8.63662,-82.67082
1628,8.52778,-82.42925
1629,8.56197,-82.67981
1631,8.76667,-82.63333
1632,8.5,-82.71667
1636,8.47303,-82.71238
1637,8.5,-82.71667
1638,8.45127,-82.75289
1639,8.61665,-82.6551
1641,8.56667,-82.65
1642,8.55,-82.65
1643,8.61667,-82.63333
1644,8.279745,-82.857529
1652,8.70538,-82.62438
1653,8.7062,-82.66904
1654,8.67277,-82.62483
1656,8.457149,-82.415233
1657,8.78012,-82.64939
1658,8.43333,-82.33333
1659,8.48235,-82.5411
1660,8.5,-82.75
1662,8.433286,-82.430767
1663,8.779615,-82.647378
1689,8.440634,-82.474403
1706,8.46099,-82.45553
1707,8.417031,-82.441249
1708,8.43333,-82.45
1709,8.23219,-81.91323
1710,8.435278,-82.429901
1711,8.47285,-82.41934
1712,8.424963,-82.421181
1717,8.779615,-82.647378
1720,8.28363,-82.85514
1721,8.779615,-82.647378
1722,8.44836,-82.84289
1723,8.428098,-82.441009
1724,8.779615,-82.647378
1725,8.413227,-82.437251
1726,8.41403,-82.74235
1727,8.779615,-82.647378
1728,8.57273,-82.35397
1732,8.55054,-82.57667
1735,8.53606,-82.37547
1736,8.426126,-82.431035
1737,8.31139,-81.5804
1738,8.5,-82.21667
1739,8.42909,-82.28715
1741,8.4,-82.31667
1742,8.43011,-82.58997
1743,8.36511,-82.27893
1744,8.53733,-82.49281
1745,8.65369,-82.53756
1746,8.53171,-82.46898
1747,8.5503,-82.47555
1748,8.68828,-82.54373
1749,8.5858,-82.51251
1751,8.779615,-82.647378
1755,8.779615,-82.647378
1760,8.34111,-82.05497
1762,8.46667,-82.4
1763,8.34111,-82.05497
1764,8.45,-82.4
1765,8.43333,-82.33333
1766,8.779615,-82.647378
1772,8.779615,-82.647378
1773,8.48445,-82.45058
1775,8.801474,-82.425202
1777,8.35,-82.6
1780,8.220813,-82.218127
1781,8.66667,-82.33333
1784,8.48746,-82.49124
1785,8.46402,-82.47935
1787,8.48011,-82.50472
1788,8.560935,-82.413569
1789,8.5,-82.43333
1790,8.5,-82.43333
1798,8.52778,-82.42925
1799,8.5,-82.43333
1800,8.56802,-82.43929
1801,8.56129,-82.44824
1802,8.438543,-82.435949
1804,8.23333,-81.87798
1807,8.55,-82.43333
1808,8.53333,-82.41667
1809,8.71963,-82.49495
1810,8.70165,-82.47136
1812,8.63527,-82.47805
1815,8.60059,-82.63539
1817,8.63822,-82.49965
1818,8.4,-82.05
1819,8.68937,-82.53883
1820,8.69186,-82.51293
1822,8.63333,-82.33333
1823,8.6,-82.75
1824,8.53234,-82.45207
1825,8.5,-82.43333
1826,8.38333,-82.7
1831,8.779615,-82.647378
1833,8.59712,-82.23172
1835,8.50071,-82.28467
1836,8.4,-82.8
1837,8.66427,-82.23196
1838,8.69365,-82.86183
1839,8.86638,-82.57997
1840,8.68134,-82.27509
1841,8.33333,-82.5
1842,8.71667,-82.26667
1843,8.737483,-82.282651
1845,8.5,-82.43333
1847,8.712037,-82.207228
1848,8.432489,-82.288301
1850,8.429243,-82.429218
1851,8.48333,-82.2
1852,8.46352,-82.23637
1854,8.228212,-81.831645
1859,8.30098,-82.85344
1868,8.435427,-82.420655
1880,8.279745,-82.857529
1881,8.49947,-82.78956
1885,8.78356,-82.7291
1886,8.84409,-82.82819
1887,8.30098,-82.85344
1889,8.71667,-82.45
1890,8.8811,-82.75391
1891,8.48235,-82.5411
1892,8.29779,-82.55405
1894,8.76257,-82.90001
1896,8.69365,-82.86183
1897,8.70883,-82.86875
1900,8.80202,-82.425267
1901,8.33339,-82.88927
1902,8.74309,-82.91275
1903,8.84499,-82.77178
1904,8.8178,-82.82489
1905,8.355917,-82.11664
1911,8.84499,-82.77178
1912,8.32157,-82.0851
1913,8.80202,-82.425267
1915,8.742537,-82.819929
1917,8.78356,-82.7291
1919,8.7132,-82.75715
1920,8.75325,-82.68336
1921,8.40927,-82.50153
1922,8.38333,-82.06667
1923,8.65311,-82.77976
1926,8.61903,-82.76392
1927,8.6452,-82.78636
1929,8.66252,-82.75112
1930,8.23219,-81.91323
1931,8.73897,-82.85828
1933,8.23219,-81.91323
1934,8.24184,-81.86931
1940,8.24981,-81.87779
1941,8.66271,-82.59078
1957,8.28415,-81.94633
1964,8.779615,-82.647378
1993,8.773696,-82.637563
1999,8.213359,-82.217559
2007,8.4,-82.21667
2010,8.53333,-82.56667
2011,8.39801,-82.09728
2032,8.27866,-82.01741
2033,8.21667,-81.86667
2035,8.3,-81.98333
2040,8.311067,-82.08426
2043,8.32117,-82.07389
2044,8.34111,-82.05497
2055,8.25431,-81.63488
2056,8.42909,-82.28715
2057,8.20474,-81.68259
2058,8.19291,-81.6072
2059,8.779615,-82.647378
2061,8.20617,-81.62123
2075,8.25349,-81.57658
